	otu	otu_occ	otu_rel	fill
13036	ASV13770	0.000835422	1.49E-07	core
13037	ASV13771	0.000835422	1.19E-06	core
13038	ASV13772	0.005847953	4.13E-06	core
13039	ASV13773	0.003341688	2.74E-06	core
13040	ASV13774	0.000835422	1.39E-07	core
13041	ASV13775	0.000835422	8.27E-07	core
13042	ASV13776	0.000835422	6.67E-08	core
13043	ASV13777	0.000835422	1.37E-07	core
13044	ASV13778	0.000835422	9.29E-08	core
13045	ASV13779	0.000835422	1.21E-07	core
13046	ASV13780	0.004177109	1.47E-06	core
13047	ASV13781	0.000835422	9.87E-08	core
13048	ASV13782	0.000835422	5.01E-07	core
13049	ASV13783	0.000835422	1.48E-07	core
13050	ASV13784	0.000835422	1.03E-07	core
13051	ASV13785	0.000835422	2.15E-07	core
13052	ASV13786	0.000835422	3.85E-07	core
13053	ASV13787	0.000835422	2.79E-07	core
13054	ASV13788	0.000835422	9.38E-09	core
13055	ASV13789	0.000835422	8.51E-08	core
13056	ASV13790	0.000835422	4.53E-06	core
13057	ASV13791	0.000835422	9.11E-08	core
13058	ASV13792	0.000835422	7.11E-07	core
13059	ASV13793	0.000835422	1.61E-07	core
13060	ASV13794	0.000835422	4.89E-08	core
13061	ASV13795	0.000835422	2.32E-05	core
13062	ASV13797	0.004177109	7.14E-06	core
13063	ASV13798	0.000835422	4.89E-08	core
13064	ASV13799	0.000835422	2.59E-07	core
13065	ASV13800	0.000835422	2.58E-07	core
13066	ASV13801	0.000835422	3.03E-08	core
13067	ASV13802	0.000835422	6.19E-08	core
13068	ASV13803	0.000835422	9.37E-07	core
13069	ASV13805	0.000835422	3.19E-07	core
13070	ASV13806	0.000835422	7.08E-07	core
13071	ASV13807	0.000835422	1.47E-07	core
13072	ASV13808	0.000835422	2.88E-06	core
13073	ASV13809	0.000835422	3.09E-07	core
13074	ASV13810	0.000835422	6.03E-07	core
13075	ASV13811	0.000835422	3.93E-06	core
13076	ASV13812	0.000835422	2.30E-06	core
13077	ASV13813	0.000835422	2.37E-07	core
13078	ASV13814	0.002506266	3.41E-06	core
13079	ASV13815	0.000835422	1.43E-07	core
13080	ASV13816	0.000835422	3.04E-08	core
13081	ASV13817	0.000835422	4.95E-08	core
13082	ASV13818	0.000835422	1.58E-07	core
13083	ASV13819	0.000835422	1.13E-06	core
13084	ASV13820	0.000835422	8.26E-08	core
13085	ASV13821	0.000835422	1.45E-05	core
13086	ASV13822	0.001670844	2.87E-06	core
13087	ASV13823	0.000835422	1.55E-07	core
13088	ASV13824	0.001670844	9.94E-07	core
13089	ASV13825	0.001670844	1.04E-07	core
13090	ASV13826	0.001670844	5.76E-06	core
13091	ASV13827	0.004177109	2.08E-05	core
13092	ASV13828	0.000835422	2.19E-08	core
13093	ASV13829	0.000835422	1.31E-07	core
13094	ASV13830	0.000835422	3.90E-07	core
13095	ASV13831	0.000835422	3.96E-08	core
13096	ASV13832	0.000835422	3.99E-05	core
13097	ASV13833	0.000835422	3.60E-07	core
13098	ASV13834	0.001670844	7.29E-07	core
13099	ASV13835	0.000835422	8.31E-07	core
13100	ASV13836	0.000835422	4.80E-08	core
13101	ASV13837	0.000835422	4.88E-07	core
13102	ASV13838	0.000835422	9.17E-07	core
13103	ASV13840	0.002506266	6.06E-07	core
13104	ASV13841	0.003341688	2.22E-05	core
13105	ASV13842	0.000835422	7.32E-08	core
13106	ASV13843	0.000835422	9.97E-08	core
13107	ASV13844	0.000835422	6.04E-08	core
13108	ASV13845	0.000835422	1.16E-08	core
13109	ASV13846	0.000835422	9.33E-07	core
13110	ASV13848	0.002506266	3.02E-07	core
13111	ASV13849	0.000835422	4.51E-08	core
13112	ASV13850	0.000835422	3.62E-07	core
13113	ASV13851	0.000835422	5.15E-06	core
13114	ASV13852	0.000835422	1.03E-07	core
13115	ASV13853	0.000835422	6.85E-07	core
13116	ASV13854	0.000835422	2.28E-06	core
13117	ASV13855	0.000835422	1.15E-06	core
13118	ASV13856	0.000835422	4.48E-07	core
13119	ASV13857	0.000835422	2.00E-06	core
13120	ASV13858	0.000835422	3.97E-07	core
13121	ASV13859	0.147869674	1.06E-03	core
13122	ASV13860	0.001670844	5.92E-07	core
13123	ASV13861	0.000835422	7.41E-06	core
13124	ASV13862	0.000835422	9.22E-08	core
13125	ASV13863	0.000835422	2.90E-08	core
13126	ASV13864	0.000835422	1.77E-06	core
13127	ASV13865	0.000835422	5.78E-08	core
13128	ASV13866	0.000835422	1.52E-06	core
13129	ASV13867	0.000835422	4.28E-08	core
13130	ASV13869	0.002506266	3.70E-06	core
13131	ASV13870	0.000835422	9.94E-07	core
13132	ASV13872	0.005012531	8.52E-06	core
13133	ASV13873	0.000835422	1.40E-07	core
13134	ASV13874	0.000835422	1.40E-08	core
13135	ASV13875	0.000835422	2.17E-07	core
13136	ASV13876	0.000835422	5.25E-07	core
13137	ASV13877	0.000835422	5.82E-07	core
13138	ASV13878	0.000835422	2.72E-06	core
13139	ASV13879	0.000835422	1.77E-06	core
13140	ASV13880	0.000835422	3.04E-08	core
13141	ASV13881	0.000835422	9.18E-08	core
13142	ASV13882	0.000835422	3.53E-07	core
13143	ASV13883	0.000835422	6.30E-08	core
13144	ASV13884	0.001670844	3.66E-07	core
13145	ASV13885	0.007518797	6.29E-05	core
13146	ASV13886	0.000835422	3.88E-07	core
13147	ASV13887	0.004177109	5.25E-06	core
13148	ASV13888	0.000835422	9.07E-07	core
13149	ASV13889	0.003341688	2.46E-06	core
13150	ASV13890	0.000835422	3.45E-07	core
13151	ASV13891	0.000835422	5.48E-08	core
13152	ASV13892	0.003341688	1.68E-06	core
13153	ASV13893	0.043441938	2.38E-04	core
13154	ASV13894	0.000835422	1.04E-07	core
13155	ASV13895	0.001670844	6.36E-07	core
13156	ASV13896	0.000835422	2.32E-08	core
13157	ASV13897	0.000835422	4.27E-06	core
13158	ASV13898	0.000835422	5.81E-08	core
13159	ASV13900	0.001670844	1.79E-06	core
13160	ASV13901	0.000835422	6.36E-07	core
13161	ASV13902	0.000835422	2.35E-07	core
13162	ASV13903	0.000835422	7.16E-06	core
13163	ASV13904	0.000835422	1.33E-07	core
13164	ASV13905	0.000835422	2.27E-07	core
13165	ASV13906	0.000835422	1.18E-07	core
13166	ASV13907	0.000835422	1.22E-07	core
13167	ASV13908	0.000835422	2.43E-06	core
13168	ASV13909	0.003341688	2.44E-06	core
13169	ASV13910	0.000835422	1.03E-07	core
13170	ASV13911	0.000835422	4.24E-07	core
13171	ASV13912	0.002506266	1.21E-06	core
13172	ASV13914	0.000835422	2.77E-07	core
13173	ASV13915	0.000835422	1.99E-07	core
13174	ASV13916	0.000835422	4.98E-08	core
13175	ASV13917	0.000835422	1.74E-07	core
13176	ASV13918	0.005012531	1.35E-05	core
13177	ASV13919	0.000835422	4.03E-08	core
13178	ASV13920	0.020050125	2.52E-05	core
13179	ASV13921	0.008354219	7.00E-07	core
13180	ASV13922	0.000835422	6.61E-07	core
13181	ASV13924	0.000835422	3.90E-07	core
13182	ASV13925	0.002506266	2.50E-06	core
13183	ASV13926	0.000835422	2.62E-08	core
13184	ASV13927	0.005012531	4.90E-06	core
13185	ASV13928	0.000835422	3.79E-06	core
13186	ASV13929	0.000835422	3.37E-07	core
13187	ASV13930	0.000835422	5.69E-07	core
13188	ASV13931	0.015037594	4.00E-05	core
13189	ASV13932	0.000835422	7.57E-06	core
13190	ASV13933	0.001670844	1.02E-06	core
13191	ASV13934	0.000835422	6.66E-08	core
13192	ASV13935	0.000835422	1.75E-07	core
13193	ASV13936	0.000835422	3.86E-08	core
13194	ASV13937	0.001670844	3.11E-07	core
13195	ASV13938	0.000835422	1.55E-07	core
13196	ASV13939	0.000835422	4.56E-07	core
13197	ASV13940	0.000835422	2.96E-07	core
13198	ASV13941	0.000835422	1.94E-07	core
13199	ASV13942	0.000835422	1.05E-06	core
13200	ASV13944	0.000835422	1.02E-06	core
13201	ASV13945	0.000835422	2.19E-07	core
13202	ASV13946	0.000835422	1.07E-07	core
13203	ASV13947	0.000835422	1.89E-07	core
13204	ASV13948	0.000835422	3.01E-07	core
13205	ASV13949	0.000835422	5.01E-07	core
13206	ASV13950	0.000835422	1.07E-07	core
13207	ASV13951	0.000835422	3.90E-07	core
13208	ASV13952	0.004177109	1.56E-06	core
13209	ASV13953	0.000835422	2.45E-08	core
13210	ASV13954	0.000835422	3.83E-08	core
13211	ASV13955	0.000835422	3.52E-08	core
13212	ASV13957	0.000835422	2.06E-07	core
13213	ASV13958	0.000835422	1.16E-05	core
13214	ASV13959	0.000835422	4.23E-07	core
13215	ASV13960	0.000835422	1.16E-07	core
13216	ASV13962	0.000835422	9.45E-07	core
13217	ASV13963	0.000835422	5.04E-08	core
13218	ASV13964	0.000835422	3.34E-07	core
13219	ASV13965	0.001670844	1.06E-05	core
13220	ASV13966	0.000835422	1.24E-06	core
13221	ASV13967	0.000835422	8.07E-08	core
13222	ASV13968	0.003341688	1.87E-06	core
13223	ASV13969	0.000835422	3.95E-08	core
13224	ASV13970	0.000835422	6.71E-08	core
13225	ASV13971	0.000835422	1.95E-06	core
13226	ASV13972	0.000835422	4.35E-07	core
13227	ASV13973	0.000835422	1.37E-07	core
13228	ASV13974	0.001670844	1.01E-06	core
13229	ASV13975	0.000835422	9.84E-08	core
13230	ASV13976	0.001670844	1.04E-05	core
13231	ASV13977	0.002506266	2.98E-06	core
13232	ASV13978	0.000835422	9.31E-07	core
13233	ASV13979	0.000835422	6.89E-08	core
13234	ASV13980	0.002506266	7.65E-07	core
13235	ASV13981	0.000835422	1.98E-06	core
13236	ASV13982	0.000835422	1.25E-07	core
13237	ASV13983	0.000835422	1.83E-06	core
13238	ASV13984	0.004177109	5.88E-06	core
13239	ASV13985	0.001670844	8.79E-06	core
13240	ASV13987	0.000835422	4.56E-08	core
13241	ASV13988	0.004177109	6.24E-06	core
13242	ASV13989	0.000835422	5.37E-08	core
13243	ASV13991	0.000835422	2.30E-06	core
13244	ASV13992	0.000835422	4.00E-08	core
13245	ASV13993	0.000835422	2.30E-06	core
13246	ASV13994	0.000835422	4.94E-08	core
13247	ASV13995	0.000835422	1.01E-07	core
13248	ASV13996	0.000835422	8.76E-08	core
13249	ASV13997	0.000835422	1.26E-07	core
13250	ASV13998	0.000835422	3.30E-07	core
13251	ASV13999	0.000835422	1.70E-08	core
13252	ASV14000	0.000835422	6.19E-07	core
13253	ASV14001	0.003341688	3.01E-06	core
13254	ASV14002	0.000835422	3.99E-08	core
13255	ASV14003	0.000835422	3.36E-07	core
13256	ASV14004	0.000835422	4.89E-06	core
13257	ASV14005	0.000835422	2.26E-07	core
13258	ASV14006	0.000835422	8.06E-06	core
13259	ASV14007	0.000835422	5.37E-07	core
13260	ASV14008	0.000835422	9.31E-08	core
13261	ASV14009	0.000835422	3.52E-06	core
13262	ASV14010	0.000835422	2.97E-06	core
13263	ASV14011	0.000835422	3.14E-08	core
13264	ASV14012	0.000835422	1.08E-07	core
13265	ASV14013	0.001670844	7.25E-05	core
13266	ASV14014	0.000835422	6.13E-08	core
13267	ASV14015	0.096908939	1.36E-04	core
13268	ASV14016	0.000835422	3.62E-07	core
13269	ASV14017	0.000835422	3.13E-08	core
13270	ASV14018	0.000835422	1.13E-07	core
13271	ASV14019	0.000835422	7.90E-08	core
13272	ASV14020	0.000835422	2.31E-07	core
13273	ASV14021	0.000835422	5.59E-08	core
13274	ASV14022	0.000835422	1.20E-07	core
13275	ASV14023	0.000835422	1.02E-06	core
13276	ASV14024	0.000835422	6.31E-07	core
13277	ASV14025	0.000835422	6.01E-08	core
13278	ASV14026	0.000835422	1.22E-07	core
13279	ASV14027	0.000835422	3.45E-08	core
13280	ASV14028	0.000835422	1.04E-06	core
13281	ASV14029	0.000835422	1.33E-06	core
13282	ASV14030	0.000835422	7.64E-07	core
13283	ASV14031	0.000835422	3.91E-06	core
13284	ASV14032	0.000835422	1.46E-07	core
13285	ASV14033	0.000835422	1.82E-07	core
13286	ASV14035	0.000835422	2.44E-07	core
13287	ASV14036	0.000835422	1.78E-06	core
13288	ASV14037	0.000835422	9.59E-08	core
13289	ASV14038	0.010025063	4.48E-05	core
13290	ASV14039	0.000835422	9.39E-06	core
13291	ASV14040	0.000835422	5.25E-06	core
13292	ASV14041	0.000835422	1.99E-07	core
13293	ASV14042	0.000835422	1.41E-07	core
13294	ASV14043	0.000835422	1.07E-06	core
13295	ASV14044	0.000835422	2.89E-07	core
13296	ASV14045	0.000835422	1.19E-07	core
13297	ASV14046	0.001670844	9.91E-07	core
13298	ASV14047	0.000835422	2.12E-07	core
13299	ASV14049	0.000835422	4.45E-07	core
13300	ASV14050	0.000835422	1.28E-07	core
13301	ASV14051	0.001670844	5.91E-07	core
13302	ASV14052	0.000835422	5.61E-07	core
13303	ASV14053	0.000835422	2.59E-07	core
13304	ASV14054	0.000835422	1.23E-07	core
13305	ASV14055	0.000835422	6.41E-08	core
13306	ASV14056	0.004177109	1.45E-06	core
13307	ASV14057	0.000835422	3.87E-08	core
13308	ASV14058	0.000835422	3.17E-08	core
13309	ASV14059	0.01754386	2.68E-04	core
13310	ASV14060	0.000835422	2.39E-08	core
13311	ASV14061	0.000835422	3.05E-07	core
13312	ASV14062	0.000835422	3.32E-07	core
13313	ASV14063	0.000835422	5.72E-08	core
13314	ASV14064	0.000835422	1.64E-07	core
13315	ASV14065	0.000835422	1.48E-06	core
13316	ASV14066	0.000835422	1.82E-07	core
13317	ASV14067	0.000835422	8.90E-06	core
13318	ASV14068	0.000835422	7.42E-08	core
13319	ASV14069	0.000835422	6.01E-07	core
13320	ASV14070	0.000835422	4.31E-07	core
13321	ASV14071	0.000835422	7.30E-08	core
13322	ASV14072	0.000835422	3.28E-08	core
13323	ASV14073	0.000835422	2.12E-07	core
13324	ASV14074	0.000835422	1.70E-06	core
13325	ASV14075	0.000835422	8.75E-07	core
13326	ASV14076	0.000835422	3.16E-06	core
13327	ASV14077	0.000835422	9.56E-07	core
13328	ASV14078	0.001670844	2.26E-05	core
13329	ASV14079	0.000835422	5.15E-08	core
13330	ASV14080	0.059314954	1.19E-04	core
13331	ASV14081	0.000835422	4.61E-08	core
13332	ASV14082	0.009189641	2.44E-05	core
13333	ASV14083	0.002506266	8.10E-07	core
13334	ASV14084	0.000835422	1.11E-06	core
13335	ASV14085	0.000835422	7.77E-07	core
13336	ASV14086	0.000835422	1.11E-07	core
13337	ASV14087	0.001670844	1.21E-06	core
13338	ASV14088	0.000835422	3.82E-06	core
13339	ASV14089	0.000835422	9.94E-07	core
13340	ASV14090	0.000835422	2.22E-08	core
13341	ASV14091	0.000835422	1.74E-07	core
13342	ASV14092	0.000835422	6.26E-08	core
13343	ASV14093	0.000835422	4.94E-07	core
13344	ASV14094	0.002506266	2.75E-06	core
13345	ASV14095	0.000835422	7.91E-08	core
13346	ASV14096	0.001670844	3.16E-06	core
13347	ASV14097	0.000835422	7.16E-06	core
13348	ASV14098	0.001670844	3.30E-07	core
13349	ASV14099	0.004177109	1.95E-06	core
13350	ASV14100	0.142857143	5.56E-04	core
13351	ASV14101	0.000835422	1.40E-06	core
13352	ASV14102	0.000835422	4.13E-08	core
13353	ASV14103	0.000835422	3.22E-07	core
13354	ASV14105	0.000835422	2.82E-08	core
13355	ASV14106	0.004177109	8.25E-07	core
13356	ASV14107	0.000835422	3.17E-07	core
13357	ASV14108	0.000835422	3.92E-07	core
13358	ASV14109	0.000835422	1.28E-07	core
13359	ASV14110	0.000835422	4.13E-08	core
13360	ASV14111	0.000835422	2.86E-06	core
13361	ASV14112	0.000835422	1.18E-05	core
13362	ASV14113	0.000835422	6.12E-07	core
13363	ASV14114	0.000835422	2.35E-06	core
13364	ASV14115	0.000835422	7.14E-08	core
13365	ASV14116	0.000835422	1.07E-07	core
13366	ASV14117	0.000835422	7.75E-08	core
13367	ASV14118	0.000835422	1.15E-06	core
13368	ASV14119	0.000835422	5.23E-07	core
13369	ASV14120	0.000835422	1.18E-07	core
13370	ASV14121	0.000835422	1.71E-07	core
13371	ASV14122	0.000835422	6.01E-08	core
13372	ASV14123	0.000835422	4.03E-05	core
13373	ASV14124	0.000835422	1.98E-07	core
13374	ASV14125	0.032581454	7.93E-05	core
13375	ASV14126	0.000835422	2.19E-06	core
13376	ASV14127	0.000835422	2.35E-08	core
13377	ASV14129	0.003341688	4.32E-07	core
13378	ASV14130	0.000835422	1.18E-07	core
13379	ASV14131	0.000835422	3.96E-08	core
13380	ASV14132	0.000835422	3.13E-07	core
13381	ASV14133	0.000835422	3.17E-07	core
13382	ASV14134	0.000835422	3.33E-07	core
13383	ASV14135	0.000835422	3.45E-08	core
13384	ASV14136	0.000835422	2.75E-06	core
13385	ASV14137	0.000835422	3.96E-07	core
13386	ASV14138	0.000835422	3.38E-08	core
13387	ASV14139	0.000835422	4.50E-08	core
13388	ASV14140	0.000835422	1.06E-06	core
13389	ASV14141	0.000835422	1.20E-07	core
13390	ASV14142	0.000835422	1.25E-07	core
13391	ASV14143	0.000835422	2.37E-07	core
13392	ASV14144	0.000835422	2.35E-07	core
13393	ASV14145	0.000835422	1.28E-06	core
13394	ASV14146	0.000835422	6.42E-08	core
13395	ASV14147	0.001670844	1.14E-06	core
13396	ASV14148	0.008354219	4.80E-06	core
13397	ASV14149	0.000835422	8.69E-07	core
13398	ASV14150	0.005847953	1.74E-06	core
13399	ASV14151	0.000835422	4.57E-07	core
13400	ASV14152	0.000835422	1.32E-06	core
13401	ASV14153	0.000835422	6.43E-07	core
13402	ASV14154	0.002506266	1.70E-06	core
13403	ASV14155	0.001670844	1.79E-06	core
13404	ASV14156	0.000835422	1.81E-07	core
13405	ASV14157	0.000835422	3.47E-08	core
13406	ASV14158	0.009189641	2.50E-06	core
13407	ASV14159	0.000835422	4.42E-08	core
13408	ASV14160	0.000835422	2.96E-06	core
13409	ASV14161	0.010025063	1.17E-05	core
13410	ASV14162	0.000835422	1.04E-06	core
13411	ASV14163	0.000835422	3.45E-08	core
13412	ASV14164	0.000835422	3.16E-06	core
13413	ASV14166	0.000835422	4.94E-08	core
13414	ASV14167	0.000835422	1.26E-07	core
13415	ASV14168	0.000835422	1.83E-06	core
13416	ASV14169	0.001670844	1.31E-06	core
13417	ASV14171	0.003341688	2.20E-06	core
13418	ASV14173	0.000835422	1.42E-07	core
13419	ASV14174	0.000835422	6.71E-07	core
13420	ASV14175	0.000835422	1.81E-07	core
13421	ASV14176	0.000835422	1.77E-06	core
13422	ASV14177	0.000835422	4.15E-07	core
13423	ASV14178	0.000835422	3.35E-08	core
13424	ASV14179	0.000835422	1.69E-06	core
13425	ASV14180	0.000835422	1.55E-06	core
13426	ASV14181	0.008354219	5.40E-06	core
13427	ASV14182	0.000835422	4.29E-08	core
13428	ASV14183	0.000835422	3.57E-08	core
13429	ASV14184	0.005012531	2.14E-06	core
13430	ASV14185	0.000835422	3.57E-07	core
13431	ASV14186	0.000835422	7.44E-07	core
13432	ASV14187	0.001670844	2.44E-07	core
13433	ASV14188	0.000835422	3.19E-08	core
13434	ASV14189	0.001670844	4.78E-05	core
13435	ASV14190	0.000835422	1.93E-07	core
13436	ASV14191	0.000835422	4.79E-06	core
13437	ASV14192	0.000835422	9.24E-08	core
13438	ASV14193	0.000835422	2.23E-06	core
13439	ASV14194	0.008354219	1.76E-06	core
13440	ASV14195	0.000835422	3.79E-06	core
13441	ASV14196	0.000835422	1.94E-07	core
13442	ASV14197	0.000835422	4.11E-08	core
13443	ASV14198	0.000835422	1.48E-06	core
13444	ASV14200	0.000835422	8.48E-08	core
13445	ASV14201	0.000835422	7.01E-07	core
13446	ASV14202	0.005847953	7.85E-06	core
13447	ASV14203	0.000835422	4.59E-07	core
13448	ASV14204	0.000835422	3.58E-08	core
13449	ASV14205	0.000835422	1.25E-06	core
13450	ASV14206	0.001670844	7.30E-06	core
13451	ASV14207	0.000835422	2.77E-05	core
13452	ASV14208	0.000835422	3.53E-08	core
13453	ASV14209	0.000835422	4.44E-06	core
13454	ASV14210	0.000835422	1.11E-07	core
13455	ASV14211	0.000835422	1.14E-05	core
13456	ASV14212	0.000835422	2.36E-07	core
13457	ASV14213	0.000835422	1.43E-06	core
13458	ASV14214	0.000835422	2.62E-06	core
13459	ASV14215	0.000835422	2.27E-07	core
13460	ASV14216	0.000835422	1.58E-07	core
13461	ASV14217	0.000835422	2.67E-07	core
13462	ASV14218	0.000835422	4.56E-08	core
13463	ASV14220	0.000835422	6.83E-08	core
13464	ASV14221	0.030075188	4.24E-05	core
13465	ASV14223	0.000835422	3.39E-06	core
13466	ASV14224	0.000835422	2.73E-07	core
13467	ASV14225	0.000835422	1.35E-07	core
13468	ASV14226	0.000835422	3.72E-08	core
13469	ASV14227	0.000835422	1.05E-06	core
13470	ASV14228	0.000835422	1.01E-06	core
13471	ASV14229	0.000835422	1.09E-07	core
13472	ASV14230	0.282372598	3.32E-04	core
13473	ASV14231	0.001670844	4.14E-06	core
13474	ASV14232	0.000835422	2.17E-06	core
13475	ASV14233	0.000835422	2.00E-07	core
13476	ASV14234	0.003341688	1.16E-05	core
13477	ASV14235	0.000835422	1.56E-07	core
13478	ASV14236	0.000835422	5.59E-08	core
13479	ASV14237	0.006683375	2.99E-06	core
13480	ASV14238	0.000835422	5.42E-07	core
13481	ASV14239	0.001670844	7.26E-07	core
13482	ASV14240	0.020050125	7.73E-05	core
13483	ASV14241	0.000835422	7.43E-06	core
13484	ASV14242	0.000835422	9.96E-08	core
13485	ASV14243	0.006683375	1.09E-05	core
13486	ASV14244	0.000835422	3.84E-07	core
13487	ASV14245	0.000835422	4.43E-07	core
13488	ASV14246	0.018379282	1.74E-05	core
13489	ASV14247	0.000835422	6.23E-08	core
13490	ASV14248	0.000835422	1.44E-07	core
13491	ASV14249	0.010025063	7.62E-05	core
13492	ASV14250	0.000835422	9.47E-08	core
13493	ASV14251	0.000835422	1.98E-06	core
13494	ASV14252	0.000835422	3.89E-08	core
13495	ASV14253	0.000835422	5.92E-07	core
13496	ASV14254	0.000835422	2.91E-06	core
13497	ASV14255	0.001670844	2.42E-05	core
13498	ASV14256	0.000835422	2.21E-07	core
13499	ASV14257	0.001670844	2.39E-06	core
13500	ASV14258	0.000835422	1.71E-07	core
13501	ASV14259	0.000835422	8.54E-08	core
13502	ASV14260	0.000835422	1.01E-07	core
13503	ASV14261	0.000835422	1.01E-06	core
13504	ASV14262	0.000835422	1.06E-07	core
13505	ASV14263	0.000835422	3.26E-08	core
13506	ASV14264	0.000835422	1.42E-07	core
13507	ASV14265	0.000835422	1.09E-07	core
13508	ASV14266	0.000835422	1.60E-06	core
13509	ASV14267	0.001670844	1.57E-06	core
13510	ASV14268	0.001670844	1.12E-06	core
13511	ASV14269	0.000835422	8.07E-08	core
13512	ASV14270	0.005012531	6.15E-06	core
13513	ASV14271	0.000835422	2.14E-07	core
13514	ASV14272	0.000835422	1.62E-07	core
13515	ASV14273	0.000835422	2.31E-07	core
13516	ASV14274	0.000835422	1.25E-07	core
13517	ASV14275	0.000835422	1.69E-07	core
13518	ASV14276	0.000835422	5.76E-06	core
13519	ASV14277	0.000835422	2.86E-08	core
13520	ASV14278	0.000835422	1.01E-06	core
13521	ASV14279	0.001670844	6.10E-07	core
13522	ASV14280	0.000835422	1.23E-07	core
13523	ASV14281	0.000835422	1.04E-06	core
13524	ASV14282	0.000835422	2.30E-07	core
13525	ASV14283	0.000835422	1.62E-08	core
